customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Domain,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CustomerID,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
0486-HECZI,Male,0.0,Yes,No,55.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549-ZDQYY,Female,0.0,No,No,52.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712-AHQNN,Female,0.0,No,No,43.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846-WHAFZ,Female,1.0,Yes,No,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256-SKJGO,Female,0.0,Yes,Yes,64.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071-VBYPO,Male,0.0,Yes,Yes,3.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9560-BBZXK,Female,0.0,No,No,36.0,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299-RULOA,Female,0.0,Yes,Yes,10.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8402-OOOHJ,Female,0.0,No,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9445-ZUEQE,Male,0.0,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091-SOZGA,Female,0.0,Yes,Yes,56.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928-HLDBA,Female,0.0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0404-SWRVG,Male,0.0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497-TILVL,Female,0.0,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7219-TLZHO,Female,0.0,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4622-YNKIJ,Male,0.0,No,No,33.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412-YLTKF,Female,1.0,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734-PSBAW,Male,0.0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930-ZGWVE,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639-UGMAZ,Male,1.0,No,No,71.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876-GZYZC,Female,0.0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207-WIOLX,Female,0.0,Yes,Yes,25.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8587-XYZSF,Male,0.0,No,No,67.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091-FYHKI,Male,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372-HWUHI,Male,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799-LGRDP,Female,0.0,No,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850-VWJUU,Female,0.0,No,No,23.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774-VBNXY,Female,0.0,Yes,Yes,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217-KDYWC,Male,0.0,No,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390-DCFDQ,Female,1.0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146-MSEGF,Female,1.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080-OGPJL,Female,0.0,No,No,8.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095-WGNGG,Female,0.0,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636-SJDOU,Male,0.0,No,No,64.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131-QQZEB,Male,1.0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716-EZXZN,Female,0.0,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6837-BJYDQ,Male,0.0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135-RXIHG,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6440-DKQGE,Male,0.0,No,Yes,30.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466-BYAVD,Male,0.0,Yes,Yes,15.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780-YVMFA,Female,0.0,Yes,Yes,8.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874-EQOEP,Male,0.0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679-JRFBR,Female,0.0,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9073-ZZIAY,Male,0.0,Yes,Yes,62.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077-RSNTJ,Female,0.0,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551-GNYDG,Female,0.0,Yes,Yes,14.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167-APMXZ,Female,0.0,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749-CTKAJ,Male,0.0,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371-NZYEG,Male,0.0,Yes,Yes,16.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7554-NEWDD,Male,0.0,No,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992-VONJD,Female,0.0,No,Yes,13.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0867-MKZVY,Female,0.0,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482-EWFMI,Female,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648-YPBTM,Male,0.0,No,No,53.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907-ILJBN,Female,0.0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345-FZOQH,Male,0.0,Yes,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376-BMGFE,Female,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997-OPVFA,Male,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445-HXXGF,Male,1.0,Yes,No,58.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159-WFSGR,Female,0.0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7654-YWJUF,Male,0.0,Yes,No,43.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875-QIVME,Female,0.0,Yes,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6727-IOTLZ,Male,0.0,Yes,No,14.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0691-JVSYA,Female,0.0,Yes,No,53.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5918-VUKWP,Female,0.0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744-JHKYS,Female,0.0,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656-FMOKZ,Female,1.0,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070-FNEXE,Female,1.0,No,No,7.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947-SGKCL,Female,0.0,Yes,Yes,15.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712-PKXZA,Male,0.0,Yes,No,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317-YPKDH,Female,0.0,No,No,1.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6582-OIVSP,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9367-WXLCH,Male,0.0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5524-KHNJP,Male,0.0,Yes,Yes,33.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-ZBFQJ,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024-GUALD,Female,0.0,Yes,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827-USJHP,Male,0.0,No,No,20.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167-GJLRN,Male,0.0,No,No,3.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0956-SYCWG,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017-UVSZU,Female,0.0,Yes,No,40.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100-FQPRV,Male,0.0,Yes,Yes,43.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472-OVKUP,Male,0.0,Yes,No,6.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984-RGEYA,Female,0.0,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9680-NIAUV,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146-EGVDT,Male,0.0,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604-IJPDU,Female,0.0,Yes,No,20.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178-JHUVJ,Male,0.0,Yes,Yes,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168-YBYNP,Male,0.0,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7255-SSFBC,Male,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645-DEYGF,Male,0.0,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9323-HGFWY,Female,0.0,Yes,No,27.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8544-GOQSH,Female,0.0,No,No,14.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3363-DTIVD,Male,0.0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018-WBJNK,Male,0.0,No,Yes,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142-KZXOP,Male,0.0,No,No,44.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7674-YTAFD,Female,0.0,No,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6348-SNFUS,Male,0.0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285-OKIPP,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7825-ECJRF,Female,0.0,No,No,19.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347-KTTTA,Male,0.0,Yes,No,64.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7841-TZDMQ,Male,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195-NZGTA,Female,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157-SMCFK,Male,0.0,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709-LKHYG,Female,0.0,Yes,Yes,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504-DSHIH,Male,1.0,Yes,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0699-NDKJM,Female,0.0,Yes,No,57.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9286-BHDQG,Male,0.0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0230-WEQUW,Male,0.0,Yes,No,66.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040-LDIWQ,Male,0.0,Yes,Yes,65.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496-JDSSB,Female,0.0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9408-SSNVZ,Female,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443-EMBNA,Female,0.0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6469-MRVET,Male,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
